time1,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time2,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time3,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time11,Pleasure,Arousal,Dominance,time0,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
1722275132.7442,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.7757,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.8073,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.8391,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.8706,neutral,frown,0.920848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.9019,neutral,frown,0.920848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.9332,neutral,frown,0.920848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.965,neutral,frown,0.920848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275132.9967,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.0282,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.0595,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.0908,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.1223,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.154,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.1855,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.2168,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.2481,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275133.2481,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.2799,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.3116,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.3431,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.3744,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.4057,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.4374,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.4691,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.5007,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.532,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.5633,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.5949,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.6266,neutral,frown,0.755847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.6583,neutral,frown,0.755847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.6896,neutral,frown,0.755847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.7209,neutral,frown,0.755847,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.7526,neutral,frown,0.447562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275133.7605,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.7843,neutral,frown,0.447562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.8158,neutral,frown,0.447562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.8471,neutral,frown,0.447562,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.8785,neutral,frown,0.504535,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.9102,neutral,frown,0.504535,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.9419,neutral,frown,0.504535,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275133.9734,neutral,frown,0.504535,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.0047,neutral,frown,0.532944,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.0362,neutral,frown,0.532944,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.0679,neutral,frown,0.532944,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.0996,neutral,frown,0.532944,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.1311,neutral,neutral,0.0,laugh,0.757636,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.1624,neutral,neutral,0.0,laugh,0.757636,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.1938,neutral,neutral,0.0,laugh,0.757636,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.2255,neutral,neutral,0.0,laugh,0.757636,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.2572,neutral,neutral,0.0,laugh,0.403581,,,,,,,,,,,,,,,,,,,,,,,
1722275134.2572,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.2887,neutral,neutral,0.0,laugh,0.403581,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.32,neutral,neutral,0.0,laugh,0.403581,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.3515,neutral,neutral,0.0,laugh,0.403581,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.3832,neutral,frown,0.101861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.4149,neutral,frown,0.101861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.4462,neutral,frown,0.101861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.4775,neutral,frown,0.101861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.5091,neutral,frown,0.15193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.5408,neutral,frown,0.15193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.5725,neutral,frown,0.15193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.604,neutral,frown,0.15193,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.6354,neutral,frown,0.236875,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.6668,neutral,frown,0.236875,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.6985,neutral,frown,0.236875,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.7302,neutral,frown,0.236875,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.7615,neutral,frown,0.393666,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275134.7694,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.7929,neutral,frown,0.393666,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.8244,neutral,frown,0.393666,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.8561,neutral,frown,0.393666,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.8878,neutral,frown,0.565654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.9192,neutral,frown,0.565654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.9506,neutral,frown,0.565654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275134.9822,neutral,frown,0.565654,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.0139,neutral,frown,0.468156,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.0456,neutral,frown,0.468156,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.0769,neutral,frown,0.468156,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.1083,neutral,frown,0.468156,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.1398,neutral,frown,0.545661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.1715,neutral,frown,0.545661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.2032,neutral,frown,0.545661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.2345,neutral,frown,0.545661,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.2659,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275135.2659,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.2975,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.3292,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.3607,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.3921,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.4234,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.4549,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.4866,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.5183,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.5497,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.581,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.6126,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.6443,neutral,frown,0.879236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.6758,neutral,frown,0.879236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.7072,neutral,frown,0.879236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.7385,neutral,frown,0.879236,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.7702,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275135.7702,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.8019,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.8334,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.8648,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.8961,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.9277,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.9594,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275135.9908,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.0222,neutral,frown,0.937569,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.0535,neutral,frown,0.937569,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.0852,neutral,frown,0.937569,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.1169,neutral,frown,0.937569,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.1485,neutral,frown,0.941066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.1798,neutral,frown,0.941066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.2112,neutral,frown,0.941066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.2429,neutral,frown,0.941066,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.2746,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275136.2825,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.3062,winkL,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.3375,winkL,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.3688,winkL,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.4005,winkL,frown,0.790487,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.4322,winkL,frown,0.790487,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.4638,winkL,frown,0.790487,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.4951,winkL,frown,0.790487,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.5265,winkL,frown,0.64955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.5582,winkL,frown,0.64955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.5899,winkL,frown,0.64955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.6215,winkL,frown,0.64955,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.6528,neutral,frown,0.732527,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.6841,neutral,frown,0.732527,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.7158,neutral,frown,0.732527,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.7475,neutral,frown,0.732527,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.7789,neutral,frown,0.280027,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275136.7789,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.8102,neutral,frown,0.280027,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.8416,neutral,frown,0.280027,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.8733,neutral,frown,0.280027,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.9051,neutral,frown,0.639373,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.9364,neutral,frown,0.639373,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.9677,neutral,frown,0.639373,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275136.9992,neutral,frown,0.639373,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.0309,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.0627,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.0942,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.1255,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.1568,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.1884,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.2202,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.2515,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.2828,winkR,frown,0.698827,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275137.2907,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.3141,winkR,frown,0.698827,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.3458,winkR,frown,0.698827,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.3776,neutral,frown,0.698827,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.4089,neutral,frown,0.505452,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.4402,neutral,frown,0.505452,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.4718,neutral,frown,0.505452,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.5035,neutral,frown,0.505452,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.5353,neutral,frown,0.914144,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.5666,neutral,frown,0.914144,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.5979,neutral,frown,0.914144,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.6294,neutral,frown,0.914144,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.6612,neutral,frown,0.980405,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.6929,neutral,frown,0.980405,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.7242,neutral,frown,0.980405,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.7555,neutral,frown,0.980405,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.7871,neutral,frown,0.652734,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275137.795,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.8189,neutral,frown,0.652734,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.8506,neutral,frown,0.652734,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.8819,neutral,frown,0.652734,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.9132,neutral,frown,0.819848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.9449,blink,frown,0.819848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275137.9767,blink,frown,0.819848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.0082,blink,frown,0.819848,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.0395,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.0708,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.1024,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.1342,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.1657,blink,frown,0.925756,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.1972,blink,frown,0.925756,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.2285,blink,frown,0.925756,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.2602,blink,frown,0.925756,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.292,neutral,frown,0.830737,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275138.292,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.3235,neutral,frown,0.830737,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.3548,neutral,frown,0.830737,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.3861,neutral,frown,0.830737,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.4177,neutral,frown,0.548088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.4495,neutral,frown,0.548088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.481,neutral,frown,0.548088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.5125,neutral,frown,0.548088,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.5438,neutral,frown,0.461252,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.5756,neutral,frown,0.461252,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.6073,neutral,frown,0.461252,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.6388,neutral,frown,0.461252,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.6701,neutral,frown,0.472041,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.7015,neutral,frown,0.472041,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.7333,neutral,frown,0.472041,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.765,neutral,frown,0.472041,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.7963,neutral,frown,0.506866,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275138.8042,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.8276,neutral,frown,0.506866,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.8589,neutral,frown,0.506866,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.8907,neutral,frown,0.506866,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.9224,neutral,frown,0.925094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.9539,neutral,frown,0.925094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275138.9852,winkR,frown,0.925094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.0166,winkR,frown,0.925094,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.0484,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.0801,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.1114,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.1427,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.1742,winkR,frown,0.708589,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.206,winkR,frown,0.708589,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.2377,winkR,frown,0.708589,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.269,winkR,frown,0.708589,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1722275139.3003,0.299321,0.553574,0.0,0.336714,0.319916,0.580443,0.306325,true,true,true,true,true,true,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1722275139.3003,0.95,0.30,-0.07,,,,,
,,,,,1722275139.3003,winkR,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275139.3003,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.3318,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.3635,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.3952,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.4265,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.4578,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.4894,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.5211,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.5528,neutral,frown,0.780918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.5842,neutral,frown,0.780918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.6155,neutral,frown,0.780918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.6472,neutral,frown,0.780918,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.6789,neutral,frown,0.750291,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.7106,neutral,frown,0.750291,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.7419,neutral,frown,0.750291,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.7732,neutral,frown,0.750291,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.8048,neutral,frown,0.892374,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722275139.8048,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.8365,neutral,frown,0.892374,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.8682,neutral,frown,0.892374,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.8995,neutral,frown,0.892374,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.9308,neutral,frown,0.884936,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.9625,neutral,frown,0.884936,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722275139.9942,neutral,frown,0.884936,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
